course_id,title,url,is_paid,price,subscribers,reviews,lectures,level,duration,published_timestamp,subject,provider,rating,description,skills,text_for_tfidf
903326,CPA 10 COMPLETO,https://www.udemy.com/estacio-cpa-10-anbima/,True,25,101,25,18,All Levels,5.0,2016-08-10T23:07:28Z,Business Finance,Udemy,,,Business Finance,cpa 10 completo business finance
412108,Trading Intradiario basado en Precio y Volumen,https://www.udemy.com/trading-intradiario-basado-en-precio-y-volumen/,True,40,92,15,19,Intermediate Level,1.5,2015-02-18T23:28:01Z,Business Finance,Udemy,,,Business Finance,trading intradiario basado en precio y volumen business finance
865630,Aprenda Cálculo Financeiro de Forma Simples,https://www.udemy.com/aprenda-calculo-financeiro-de-forma-simples/,True,20,76,14,21,All Levels,2.0,2016-06-02T18:09:38Z,Business Finance,Udemy,,,Business Finance,aprenda cálculo financeiro de forma simples business finance
1210062,Wie funktionieren Bitcoin? Ein Einführungskurs.,https://www.udemy.com/wie-funktionieren-bitcoin-ein-einfuhrungskurs/,True,20,14,4,14,Beginner Level,0.6166666666666667,2017-05-10T23:37:44Z,Business Finance,Udemy,,,Business Finance,wie funktionieren bitcoin? ein einführungskurs. business finance
1180960,Estruturação Financeira,https://www.udemy.com/estruturacao-financeira/,True,45,18,3,18,All Levels,3.5,2017-05-08T02:40:04Z,Business Finance,Udemy,,,Business Finance,estruturação financeira business finance
660846,Five steps to becoming a winner in stock investing,https://www.udemy.com/five-steps-to-becoming-a-winner-in-stock-investing/,True,20,21,1,28,All Levels,3.0,2015-11-06T19:05:01Z,Business Finance,Udemy,,,Business Finance,five steps to becoming a winner in stock investing business finance
829206,Financial Accounting Plus Excel and SAP Crash Course.,https://www.udemy.com/financial-accounting1/,True,20,18,2,11,Beginner Level,1.0,2016-05-23T17:03:43Z,Business Finance,Udemy,,,Business Finance,financial accounting plus excel and sap crash course. business finance
385604,Introduction to Financial Consolidation under IFRS,https://www.udemy.com/introduction-to-financial-consolidation-under-ifrs/,True,25,21,3,8,All Levels,1.5,2016-12-05T14:18:39Z,Business Finance,Udemy,,,Business Finance,introduction to financial consolidation under ifrs business finance
302468,How to read a Profit & Loss Account and Balance Sheet,https://www.udemy.com/how-to-read-a-profit-loss-account-and-balance-sheet/,True,20,49,10,13,All Levels,2.0,2014-09-22T04:05:52Z,Business Finance,Udemy,,,Business Finance,how to read a profit & loss account and balance sheet business finance
331600,Learn Bookkeeping From Scratch,https://www.udemy.com/bookkeeping/,True,20,168,2,21,All Levels,3.0,2014-11-05T21:43:45Z,Business Finance,Udemy,,,Business Finance,learn bookkeeping from scratch business finance
557436,ACCA MA1 Management Information,https://www.udemy.com/acca-ma1-management-information/,True,50,16,1,48,Beginner Level,3.5,2015-08-24T23:33:21Z,Business Finance,Udemy,,,Business Finance,acca ma1 management information business finance
1162656,Introduction to Bitcoin for Beginners,https://www.udemy.com/introduction-to-bitcoin-for-beginners/,True,20,2,1,7,Beginner Level,0.5666666666666667,2017-04-28T00:03:47Z,Business Finance,Udemy,,,Business Finance,introduction to bitcoin for beginners business finance
389834,Stock Trading: Ultimate Guide to swing trading stocks,https://www.udemy.com/swingtrading/,True,200,336,6,13,All Levels,0.6833333333333333,2016-10-25T16:11:24Z,Business Finance,Udemy,,,Business Finance,stock trading: ultimate guide to swing trading stocks business finance
304414,Bookkeeping Systems,https://www.udemy.com/bookkeeping-systems/,True,20,20,1,9,All Levels,1.0,2014-09-22T05:16:06Z,Business Finance,Udemy,,,Business Finance,bookkeeping systems business finance
55136,Precious Metal Equities,https://www.udemy.com/precious-metal-equities/,True,20,28,1,8,All Levels,1.0,2013-05-26T14:14:33Z,Business Finance,Udemy,,,Business Finance,precious metal equities business finance
619792,Start Now: A Rescue Plan for Retirement Late Savers,https://www.udemy.com/start-now-a-rescue-plan-for-retirement-late-savers/,True,150,11,1,15,All Levels,0.65,2016-11-19T03:30:03Z,Business Finance,Udemy,,,Business Finance,start now: a rescue plan for retirement late savers business finance
505144,Eu Funding: Module 2 - Introduction to Horizon 2020,https://www.udemy.com/introduction-to-horizon-2020/,True,20,11,1,6,Intermediate Level,1.0,2015-05-20T00:00:42Z,Business Finance,Udemy,,,Business Finance,eu funding: module 2 - introduction to horizon 2020 business finance
688244,How I Make Money Writing About Stocks Online,https://www.udemy.com/seeking-alpha-how-to-write-about-stocks-online/,True,195,360,24,12,Beginner Level,2.5,2015-12-18T02:55:11Z,Business Finance,Udemy,,,Business Finance,how i make money writing about stocks online business finance
642060,Tradeonomics - Four Steps to Mastering Economic Indicators,https://www.udemy.com/a-laymans-guide-to-the-us-economy-demystifying-indicators/,True,20,1189,13,41,All Levels,4.0,2016-04-01T15:56:38Z,Business Finance,Udemy,,,Business Finance,tradeonomics - four steps to mastering economic indicators business finance
114518,Improve Your Financial Literacy,https://www.udemy.com/improve-your-financial-literacy-in-less-than-three-hours/,False,0,9995,96,10,All Levels,2.0,2014-02-10T03:50:00Z,Business Finance,Udemy,,,Business Finance,improve your financial literacy business finance
1050168,Forex Trading : Power Of Moving Averages,https://www.udemy.com/forex-trading-learn-moving-averages-from-scratch-to-pro/,True,200,100,24,33,All Levels,4.0,2017-01-02T15:18:21Z,Business Finance,Udemy,,,Business Finance,forex trading : power of moving averages business finance
666910,Demystifying Your Personal Tax Return,https://www.udemy.com/demystifying-your-personal-tax-return/,False,0,3426,27,14,Beginner Level,1.0,2015-11-25T18:02:44Z,Business Finance,Udemy,,,Business Finance,demystifying your personal tax return business finance
158830,Samuel and Co Trading - Stock & Forex Trading,https://www.udemy.com/samuel-co-forex-and-stock-trading/,True,50,592,109,24,All Levels,5.5,2014-02-10T18:12:06Z,Business Finance,Udemy,,,Business Finance,samuel and co trading - stock & forex trading business finance
577256,Accounting Department's Tips & Tricks - Beginner to Advanced,https://www.udemy.com/finance-and-accounting-for-beginners/,True,95,1222,14,61,All Levels,6.0,2015-10-07T17:25:18Z,Business Finance,Udemy,,,Business Finance,accounting department's tips & tricks - beginner to advanced business finance
192576,Certificate Program In Management Accounting,https://www.udemy.com/management-accounting/,True,50,1532,7,24,All Levels,6.0,2014-04-24T09:48:19Z,Business Finance,Udemy,,,Business Finance,certificate program in management accounting business finance
662450,How I Trade Forex Successfully,https://www.udemy.com/how-trade-forex-successfully/,False,0,5768,109,12,All Levels,1.5,2015-11-13T17:28:16Z,Business Finance,Udemy,,,Business Finance,how i trade forex successfully business finance
312834,Professional Trading With Institutional Supply & Demand,https://www.udemy.com/professional-trading-with-institutional-supply-demand/,True,200,343,84,37,All Levels,5.5,2014-11-24T10:19:35Z,Business Finance,Udemy,,,Business Finance,professional trading with institutional supply & demand business finance
44319,Master Calendar Spreads with this live trade on Gold (GLD),https://www.udemy.com/calendar-spreads/,True,60,540,44,6,Expert Level,1.0,2013-03-02T14:03:59Z,Business Finance,Udemy,,,Business Finance,master calendar spreads with this live trade on gold (gld) business finance
174800,Accounting 101: Guide to Business Accounting,https://www.udemy.com/book-keeping-level-1-learn-accounting-in-6-8-hours-amazing/,True,50,2031,15,29,Beginner Level,14.5,2014-04-21T16:23:37Z,Business Finance,Udemy,,,Business Finance,accounting 101: guide to business accounting business finance
1179546,An Introduction to Financial Markets on Wall Street,https://www.udemy.com/an-introduction-to-financial-markets-on-wall-street/,True,30,7,1,29,All Levels,2.0,2017-04-28T00:08:38Z,Business Finance,Udemy,,,Business Finance,an introduction to financial markets on wall street business finance
1239206,Win 90% of Trades; Quantitative Investments Models in Excel,https://www.udemy.com/quantitative-investments/,True,200,4,1,16,Beginner Level,1.5,2017-06-28T15:09:21Z,Business Finance,Udemy,,,Business Finance,win 90% of trades; quantitative investments models in excel business finance
1149564,The Forex Pivot Points Trading Strategy,https://www.udemy.com/the-forex-pivot-points-trading-strategy/,True,20,21,2,12,All Levels,2.0,2017-03-22T22:57:34Z,Business Finance,Udemy,,,Business Finance,the forex pivot points trading strategy business finance
79364,Your Business by the Numbers,https://www.udemy.com/your-business-by-the-numbers/,True,25,29,2,42,All Levels,3.0,2013-09-26T14:16:35Z,Business Finance,Udemy,,,Business Finance,your business by the numbers business finance
917172,Forex - Trade Gartley with Precision - Complete Strategy,https://www.udemy.com/forex-trade-gartley-with-precision-complete-strategy/,True,20,50,1,23,All Levels,1.5,2016-07-29T16:49:37Z,Business Finance,Udemy,,,Business Finance,forex - trade gartley with precision - complete strategy business finance
1276364,Bitcoin & Ethereum Course (2 Course Bundle),https://www.udemy.com/bitcoin-ethereum-bundle/,True,200,1,0,52,All Levels,2.5,2017-07-05T19:06:26Z,Business Finance,Udemy,,,Business Finance,bitcoin & ethereum course (2 course bundle) business finance
1237912,Create Trading Robot Without Coding Skills!,https://www.udemy.com/algotrading/,True,145,5,0,13,All Levels,1.0,2017-06-16T05:29:13Z,Business Finance,Udemy,,,Business Finance,create trading robot without coding skills! business finance
531710,Accounting and the Triple Bottom Line,https://www.udemy.com/accounting-and-the-triple-bottom-line/,True,30,6,2,19,Intermediate Level,0.55,2015-07-10T00:16:42Z,Business Finance,Udemy,,,Business Finance,accounting and the triple bottom line business finance
1021760,MQL5 - Beginner To Expert,https://www.udemy.com/mql5-beginner-to-expert/,True,45,16,1,16,Beginner Level,1.5,2017-04-06T21:39:23Z,Business Finance,Udemy,,,Business Finance,mql5 - beginner to expert business finance
193916,How to be A High Performance Insurance Broker Part 2,https://www.udemy.com/how-to-be-a-high-performance-insurance-broker-part-2/,True,40,70,3,15,All Levels,2.0,2014-04-06T16:50:18Z,Business Finance,Udemy,,,Business Finance,how to be a high performance insurance broker part 2 business finance
74016,"CFA Level I Workshop 5: Corp Finance, Quants II & Derivative",https://www.udemy.com/cfa-workshop-5/,True,20,110,1,5,All Levels,1.0,2013-08-12T13:54:47Z,Business Finance,Udemy,,,Business Finance,"cfa level i workshop 5: corp finance, quants ii & derivative business finance"
1073430,Xero Bookkeeping Course & Certification by Accounting Firm,https://www.udemy.com/online-bookkeeping-with-practice-and-job-recommendation/,True,20,7,3,15,Beginner Level,2.0,2017-02-13T23:21:49Z,Business Finance,Udemy,,,Business Finance,xero bookkeeping course & certification by accounting firm business finance
834606,Trading News Using Binary Options,https://www.udemy.com/trading-news/,True,145,1186,16,22,All Levels,1.5,2016-05-11T18:15:50Z,Business Finance,Udemy,,,Business Finance,trading news using binary options business finance
629060,Trading Trends in ANY Market,https://www.udemy.com/trading-trends-in-the-market-stocks-futures-forex/,True,30,632,49,22,All Levels,2.0,2015-10-04T18:43:16Z,Business Finance,Udemy,,,Business Finance,trading trends in any market business finance
698278,Financial Statements Analysis: Learn to Invest Like a Pro!,https://www.udemy.com/financial-statements-and-ratios-for-beginner-investors/,True,50,1237,54,35,Beginner Level,2.5,2016-02-04T17:03:14Z,Business Finance,Udemy,,,Business Finance,financial statements analysis: learn to invest like a pro! business finance
975414,Contango VXX - ETF Options Trading - Double Your Investment,https://www.udemy.com/contango-vxx-trading-idiot-proof-way-to-double-your-return/,True,200,513,20,20,All Levels,1.0,2016-10-06T15:10:38Z,Business Finance,Udemy,,,Business Finance,contango vxx - etf options trading - double your investment business finance
112296,Mergers and Acquisitions M&A Essentials You Need to Know,https://www.udemy.com/intro-to-the-ma-game/,True,95,4103,19,15,Beginner Level,1.0,2013-11-13T11:08:51Z,Business Finance,Udemy,,,Business Finance,mergers and acquisitions m&a essentials you need to know business finance
536166,TRADING MARKET MAP,https://www.udemy.com/trading-market-map/,True,45,1489,32,27,All Levels,3.5,2015-07-01T16:25:45Z,Business Finance,Udemy,,,Business Finance,trading market map business finance
718338,How To Confidently Join The Bitcoin Revolution,https://www.udemy.com/how-to-confidently-join-the-bitcoin-revolution/,True,45,547,98,53,Beginner Level,7.0,2016-01-14T23:03:31Z,Business Finance,Udemy,,,Business Finance,how to confidently join the bitcoin revolution business finance
996612,High Probability Trading Across Any Market: Stocks & Forex,https://www.udemy.com/motrendtum-high-probability-trading/,True,95,353,27,105,All Levels,18.5,2016-12-01T17:36:07Z,Business Finance,Udemy,,,Business Finance,high probability trading across any market: stocks & forex business finance
941120,Option Trading for Rookies: Make & Manage Profitable Trades,https://www.udemy.com/option-trading-for-rookies-make-and-manage-profitable-option-trades/,True,95,507,19,59,All Levels,2.0,2016-09-02T22:19:00Z,Business Finance,Udemy,,,Business Finance,option trading for rookies: make & manage profitable trades business finance
498488,Your First Successful Forex Trades - With Case Studies,https://www.udemy.com/success-forex/,True,200,1079,34,16,All Levels,2.5,2015-05-26T20:48:48Z,Business Finance,Udemy,,,Business Finance,your first successful forex trades - with case studies business finance
